Transaction ID,Customer ID,Purchase Date,Product Name,Product Category,Quantity,Purchase Amount,Age,Gender,City,State,Latitude,Longitude,Website Visits,Email Opens,Customer Satisfaction Score
TXN-13432,CUST-0336,2025-02-01,Blender,Home & Kitchen,2,162.83,37,Male,Boston,MA,42.3601,-71.0589,30,29,4
TXN-13692,CUST-0357,2025-02-01,Headphones,Electronics,4,581.08,26,Male,Chicago,IL,41.8781,-87.6298,52,52,5
TXN-12128,CUST-0477,2025-02-03,Hoodie,Apparel,1,60.34,34,Male,San Francisco,CA,37.7749,-122.4194,72,49,3
TXN-12689,CUST-0316,2025-02-03,Chef Knife Set,Home & Kitchen,1,140.25,31,Female,Seattle,WA,47.6062,-122.3321,47,52,3
TXN-12975,CUST-0255,2025-02-03,Sports T-Shirt,Apparel,2,75.64,18,Female,Chicago,IL,41.8781,-87.6298,66,81,4
TXN-10171,CUST-0144,2025-02-04,Headphones,Electronics,1,152.01,36,Male,Chicago,IL,41.8781,-87.6298,104,74,4
TXN-10974,CUST-0355,2025-02-04,Robot Vacuum,Home & Kitchen,2,623.46,51,Female,New York,NY,40.7128,-74.006,69,33,4
TXN-11179,CUST-0336,2025-02-04,Chef Knife Set,Home & Kitchen,3,429.52,37,Male,Boston,MA,42.3601,-71.0589,30,29,4
TXN-12173,CUST-0002,2025-02-07,SaaS Marketing Playbook,Books,1,26.91,41,Male,New York,NY,40.7128,-74.006,46,53,5
TXN-11592,CUST-0052,2025-02-09,Smartphone,Electronics,1,786.12,32,Male,New York,NY,40.7128,-74.006,28,59,5
TXN-12211,CUST-0022,2025-02-09,Espresso Machine,Home & Kitchen,1,449.01,55,Male,Miami,FL,25.7617,-80.1918,76,48,4
TXN-12687,CUST-0412,2025-02-10,Smartphone,Electronics,3,2357.76,41,Male,Orlando,FL,28.5383,-81.3792,25,37,4
TXN-13648,CUST-0209,2025-02-10,Smartwatch,Electronics,2,495.74,45,Female,Orlando,FL,28.5383,-81.3792,69,35,4
TXN-10443,CUST-0428,2025-02-11,Leadership Biography,Books,1,28.16,25,Male,Miami,FL,25.7617,-80.1918,65,34,4
TXN-14122,CUST-0317,2025-02-13,Leadership Biography,Books,3,89.98,35,Male,Boston,MA,42.3601,-71.0589,53,59,4
TXN-10001,CUST-0497,2025-02-14,Chef Knife Set,Home & Kitchen,2,314.38,24,Male,Chicago,IL,41.8781,-87.6298,62,80,5
TXN-11595,CUST-0044,2025-02-14,Keyboard & Mouse,Electronics,2,158.15,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-12327,CUST-0062,2025-02-14,Monitor,Electronics,2,686.68,23,Non-binary,Orlando,FL,28.5383,-81.3792,28,50,4
TXN-13103,CUST-0496,2025-02-14,Machine Learning Basics,Books,1,41.33,36,Male,San Francisco,CA,37.7749,-122.4194,55,45,4
TXN-10505,CUST-0018,2025-02-16,Designer Jacket,Apparel,1,188.41,25,Female,Chicago,IL,41.8781,-87.6298,76,61,5
TXN-13994,CUST-0148,2025-02-16,Blender,Home & Kitchen,4,354.66,54,Female,Orlando,FL,28.5383,-81.3792,109,59,4
TXN-12607,CUST-0126,2025-02-17,Keyboard & Mouse,Electronics,2,179.38,27,Female,New York,NY,40.7128,-74.006,104,47,5
TXN-13250,CUST-0262,2025-02-17,Hair Dryer,Beauty & Health,2,179.05,42,Female,Houston,TX,29.7604,-95.3698,28,54,4
TXN-12258,CUST-0317,2025-02-19,Mug Set,Home & Kitchen,1,30.23,35,Male,Boston,MA,42.3601,-71.0589,53,59,4
TXN-13406,CUST-0418,2025-02-19,Smartphone,Electronics,4,3651.65,18,Female,Boston,MA,42.3601,-71.0589,112,73,4
TXN-10469,CUST-0056,2025-02-20,Sports T-Shirt,Apparel,2,67.97,41,Male,Austin,TX,30.2672,-97.7431,63,41,5
TXN-12321,CUST-0196,2025-02-20,Espresso Machine,Home & Kitchen,1,450.1,59,Female,Houston,TX,29.7604,-95.3698,73,30,4
TXN-13063,CUST-0352,2025-02-20,Self-Improvement Guide,Books,1,16.82,39,Male,Orlando,FL,28.5383,-81.3792,60,39,4
TXN-11738,CUST-0305,2025-02-21,Smartphone,Electronics,1,825.16,18,Non-binary,Houston,TX,29.7604,-95.3698,38,34,3
TXN-10178,CUST-0196,2025-02-23,Hair Dryer,Beauty & Health,1,103.88,59,Female,Houston,TX,29.7604,-95.3698,73,30,4
TXN-12232,CUST-0291,2025-02-23,Leadership Biography,Books,2,59.7,34,Female,Boston,MA,42.3601,-71.0589,61,35,4
TXN-10318,CUST-0044,2025-02-25,Self-Improvement Guide,Books,2,35.77,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-12510,CUST-0283,2025-02-25,Sneakers,Apparel,2,224.92,30,Male,Seattle,WA,47.6062,-122.3321,46,47,4
TXN-12054,CUST-0338,2025-02-26,Smartwatch,Electronics,1,250.93,40,Male,Austin,TX,30.2672,-97.7431,66,33,5
TXN-11465,CUST-0024,2025-02-27,Fantasy Novel,Books,2,42.53,23,Female,New York,NY,40.7128,-74.006,64,61,4
TXN-11970,CUST-0288,2025-02-28,Designer Jacket,Apparel,2,390.77,45,Female,Chicago,IL,41.8781,-87.6298,58,56,5
TXN-13523,CUST-0392,2025-02-28,Hair Dryer,Beauty & Health,1,86.6,53,Female,Boston,MA,42.3601,-71.0589,56,50,4
TXN-10377,CUST-0362,2025-03-02,Laptop,Electronics,2,2187.65,25,Male,Los Angeles,CA,34.0522,-118.2437,58,25,4
TXN-13072,CUST-0330,2025-03-03,Designer Jacket,Apparel,3,582.8,20,Male,Seattle,WA,47.6062,-122.3321,74,89,4
TXN-11162,CUST-0050,2025-03-04,Hoodie,Apparel,1,61.83,39,Female,New York,NY,40.7128,-74.006,56,32,5
TXN-10153,CUST-0355,2025-03-05,Smartphone,Electronics,2,1526.8,51,Female,New York,NY,40.7128,-74.006,69,33,4
TXN-11715,CUST-0423,2025-03-05,Smartwatch,Electronics,1,245.54,39,Female,Orlando,FL,28.5383,-81.3792,39,37,4
TXN-10983,CUST-0056,2025-03-06,Laptop,Electronics,1,1159.15,41,Male,Austin,TX,30.2672,-97.7431,63,41,5
TXN-10480,CUST-0477,2025-03-07,Skincare Serum,Beauty & Health,2,127.19,34,Male,San Francisco,CA,37.7749,-122.4194,72,49,3
TXN-10481,CUST-0477,2025-03-07,Dior Perfume,Beauty & Health,1,108.1,34,Male,San Francisco,CA,37.7749,-122.4194,72,49,3
TXN-11082,CUST-0422,2025-03-07,Monitor,Electronics,1,336.02,19,Male,Los Angeles,CA,34.0522,-118.2437,43,36,4
TXN-12825,CUST-0140,2025-03-08,Electric Toothbrush,Beauty & Health,1,83.16,30,Female,Chicago,IL,41.8781,-87.6298,55,35,5
TXN-10420,CUST-0491,2025-03-09,Robot Vacuum,Home & Kitchen,1,305.86,35,Male,Los Angeles,CA,34.0522,-118.2437,34,46,4
TXN-12167,CUST-0366,2025-03-09,Robot Vacuum,Home & Kitchen,1,310.27,40,Male,Boston,MA,42.3601,-71.0589,73,62,5
TXN-10751,CUST-0158,2025-03-10,Electric Toothbrush,Beauty & Health,3,242.96,50,Male,Chicago,IL,41.8781,-87.6298,72,55,4
TXN-10320,CUST-0322,2025-03-11,Laptop,Electronics,1,1216.86,30,Female,Chicago,IL,41.8781,-87.6298,69,26,4
TXN-13149,CUST-0066,2025-03-11,Multivitamins,Beauty & Health,1,27.06,27,Male,Houston,TX,29.7604,-95.3698,119,89,4
TXN-13717,CUST-0228,2025-03-12,Mug Set,Home & Kitchen,1,29.38,34,Male,Miami,FL,25.7617,-80.1918,32,53,5
TXN-13782,CUST-0103,2025-03-12,Sunglasses,Apparel,1,130.34,52,Male,Boston,MA,42.3601,-71.0589,38,46,4
TXN-11003,CUST-0359,2025-03-13,SaaS Marketing Playbook,Books,1,24.47,33,Female,Houston,TX,29.7604,-95.3698,55,31,5
TXN-12104,CUST-0148,2025-03-14,Espresso Machine,Home & Kitchen,2,936.29,54,Female,Orlando,FL,28.5383,-81.3792,109,59,4
TXN-12118,CUST-0330,2025-03-14,Espresso Machine,Home & Kitchen,2,1014.35,20,Male,Seattle,WA,47.6062,-122.3321,74,89,4
TXN-12827,CUST-0392,2025-03-14,Electric Toothbrush,Beauty & Health,1,87.44,53,Female,Boston,MA,42.3601,-71.0589,56,50,4
TXN-12932,CUST-0002,2025-03-14,Hoodie,Apparel,4,234.69,41,Male,New York,NY,40.7128,-74.006,46,53,5
TXN-13743,CUST-0396,2025-03-14,Fantasy Novel,Books,3,60.09,37,Female,Orlando,FL,28.5383,-81.3792,75,15,3
TXN-10193,CUST-0320,2025-03-15,Self-Improvement Guide,Books,1,16.38,28,Male,Houston,TX,29.7604,-95.3698,41,38,4
TXN-11302,CUST-0299,2025-03-16,Sneakers,Apparel,3,333.95,35,Male,Boston,MA,42.3601,-71.0589,85,80,5
TXN-11485,CUST-0004,2025-03-16,Monitor,Electronics,2,709.17,56,Male,New York,NY,40.7128,-74.006,108,86,4
TXN-12859,CUST-0082,2025-03-17,Laptop,Electronics,3,3880.54,32,Male,Seattle,WA,47.6062,-122.3321,119,83,5
TXN-12860,CUST-0082,2025-03-17,Keyboard & Mouse,Electronics,1,78.19,32,Male,Seattle,WA,47.6062,-122.3321,119,83,5
TXN-13264,CUST-0402,2025-03-18,Sunglasses,Apparel,2,292.98,49,Male,Chicago,IL,41.8781,-87.6298,43,53,3
TXN-11093,CUST-0186,2025-03-19,Air Fryer,Home & Kitchen,3,369.1,37,Female,San Francisco,CA,37.7749,-122.4194,55,38,4
TXN-11689,CUST-0290,2025-03-19,Air Fryer,Home & Kitchen,1,116.03,62,Female,Orlando,FL,28.5383,-81.3792,74,57,5
TXN-13362,CUST-0373,2025-03-19,SaaS Marketing Playbook,Books,1,24.72,33,Female,Houston,TX,29.7604,-95.3698,45,57,4
TXN-13533,CUST-0255,2025-03-19,Sports T-Shirt,Apparel,1,39.85,18,Female,Chicago,IL,41.8781,-87.6298,66,81,4
TXN-10940,CUST-0403,2025-03-20,Smartwatch,Electronics,1,263.38,46,Male,Austin,TX,30.2672,-97.7431,68,56,5
TXN-13646,CUST-0094,2025-03-20,Laptop,Electronics,1,1085.76,22,Female,Orlando,FL,28.5383,-81.3792,27,45,4
TXN-12048,CUST-0072,2025-03-22,Designer Jacket,Apparel,1,198.06,55,Female,San Francisco,CA,37.7749,-122.4194,62,61,5
TXN-11050,CUST-0282,2025-03-24,Jeans,Apparel,3,191.17,58,Female,Seattle,WA,47.6062,-122.3321,45,32,4
TXN-13836,CUST-0024,2025-03-24,Espresso Machine,Home & Kitchen,2,856.72,23,Female,New York,NY,40.7128,-74.006,64,61,4
TXN-10290,CUST-0297,2025-03-25,Dior Perfume,Beauty & Health,1,112.24,43,Male,Houston,TX,29.7604,-95.3698,104,73,5
TXN-12949,CUST-0453,2025-03-25,Smartphone,Electronics,1,800.08,54,Female,San Francisco,CA,37.7749,-122.4194,71,56,4
TXN-10565,CUST-0396,2025-03-26,Leadership Biography,Books,1,29.07,37,Female,Orlando,FL,28.5383,-81.3792,75,15,3
TXN-11317,CUST-0062,2025-03-26,Blender,Home & Kitchen,2,168.16,23,Non-binary,Orlando,FL,28.5383,-81.3792,28,50,4
TXN-11336,CUST-0268,2025-03-26,Self-Improvement Guide,Books,3,55.54,23,Female,Boston,MA,42.3601,-71.0589,48,85,5
TXN-11210,CUST-0308,2025-03-28,Multivitamins,Beauty & Health,3,78.0,43,Female,New York,NY,40.7128,-74.006,38,52,4
TXN-11632,CUST-0422,2025-03-28,Chef Knife Set,Home & Kitchen,3,432.5,19,Male,Los Angeles,CA,34.0522,-118.2437,43,36,4
TXN-12077,CUST-0262,2025-03-28,Laptop,Electronics,1,1122.67,42,Female,Houston,TX,29.7604,-95.3698,28,54,4
TXN-11946,CUST-0346,2025-03-29,Multivitamins,Beauty & Health,3,77.86,42,Male,Chicago,IL,41.8781,-87.6298,51,25,5
TXN-12459,CUST-0402,2025-03-29,Laptop,Electronics,1,1242.9,49,Male,Chicago,IL,41.8781,-87.6298,43,53,3
TXN-10418,CUST-0305,2025-03-30,Dior Perfume,Beauty & Health,1,103.77,18,Non-binary,Houston,TX,29.7604,-95.3698,38,34,3
TXN-12973,CUST-0468,2025-03-30,Hair Dryer,Beauty & Health,1,97.55,51,Male,Seattle,WA,47.6062,-122.3321,26,44,5
TXN-12129,CUST-0483,2025-03-31,Sneakers,Apparel,1,110.21,22,Male,Seattle,WA,47.6062,-122.3321,108,36,5
TXN-12998,CUST-0070,2025-03-31,Headphones,Electronics,2,327.67,31,Male,Seattle,WA,47.6062,-122.3321,73,42,5
TXN-10074,CUST-0106,2025-04-01,Smartphone,Electronics,2,1598.26,28,Female,Orlando,FL,28.5383,-81.3792,53,52,5
TXN-10715,CUST-0299,2025-04-01,Skincare Serum,Beauty & Health,2,143.99,35,Male,Boston,MA,42.3601,-71.0589,85,80,5
TXN-12116,CUST-0340,2025-04-01,Smartwatch,Electronics,1,226.66,32,Non-binary,Houston,TX,29.7604,-95.3698,63,18,4
TXN-13194,CUST-0061,2025-04-02,Jeans,Apparel,1,72.82,38,Male,Boston,MA,42.3601,-71.0589,32,59,4
TXN-10804,CUST-0008,2025-04-03,Keyboard & Mouse,Electronics,1,88.13,25,Female,Chicago,IL,41.8781,-87.6298,97,53,5
TXN-12336,CUST-0418,2025-04-03,Sneakers,Apparel,2,244.56,18,Female,Boston,MA,42.3601,-71.0589,112,73,4
TXN-14025,CUST-0062,2025-04-04,Jeans,Apparel,2,130.0,23,Non-binary,Orlando,FL,28.5383,-81.3792,28,50,4
TXN-10904,CUST-0199,2025-04-05,Keyboard & Mouse,Electronics,1,79.86,26,Female,Orlando,FL,28.5383,-81.3792,74,35,3
TXN-11712,CUST-0418,2025-04-05,Fantasy Novel,Books,1,22.42,18,Female,Boston,MA,42.3601,-71.0589,112,73,4
TXN-12584,CUST-0402,2025-04-05,Smartwatch,Electronics,2,470.39,49,Male,Chicago,IL,41.8781,-87.6298,43,53,3
TXN-10474,CUST-0284,2025-04-06,Espresso Machine,Home & Kitchen,2,899.64,57,Female,Boston,MA,42.3601,-71.0589,63,36,4
TXN-10519,CUST-0316,2025-04-06,Smartwatch,Electronics,1,237.96,31,Female,Seattle,WA,47.6062,-122.3321,47,52,3
TXN-10890,CUST-0121,2025-04-07,Sneakers,Apparel,2,206.32,33,Male,Miami,FL,25.7617,-80.1918,79,53,5
TXN-13810,CUST-0288,2025-04-07,Jeans,Apparel,1,71.09,45,Female,Chicago,IL,41.8781,-87.6298,58,56,5
TXN-10180,CUST-0484,2025-04-08,Espresso Machine,Home & Kitchen,1,460.94,48,Male,Miami,FL,25.7617,-80.1918,71,31,5
TXN-10704,CUST-0084,2025-04-08,Hair Dryer,Beauty & Health,1,93.49,35,Male,Miami,FL,25.7617,-80.1918,25,19,4
TXN-11071,CUST-0322,2025-04-08,Keyboard & Mouse,Electronics,2,164.85,30,Female,Chicago,IL,41.8781,-87.6298,69,26,4
TXN-13826,CUST-0052,2025-04-08,Skincare Serum,Beauty & Health,1,65.04,32,Male,New York,NY,40.7128,-74.006,28,59,5
TXN-13897,CUST-0061,2025-04-08,Mug Set,Home & Kitchen,1,31.1,38,Male,Boston,MA,42.3601,-71.0589,32,59,4
TXN-10574,CUST-0275,2025-04-09,Hair Dryer,Beauty & Health,1,93.61,29,Female,New York,NY,40.7128,-74.006,45,24,5
TXN-11113,CUST-0328,2025-04-09,Chef Knife Set,Home & Kitchen,1,152.04,34,Female,Chicago,IL,41.8781,-87.6298,65,26,4
TXN-11216,CUST-0325,2025-04-09,SaaS Marketing Playbook,Books,2,51.32,36,Male,Chicago,IL,41.8781,-87.6298,59,70,5
TXN-12291,CUST-0047,2025-04-09,Electric Toothbrush,Beauty & Health,4,378.1,46,Male,Austin,TX,30.2672,-97.7431,67,87,5
TXN-13570,CUST-0317,2025-04-09,Blender,Home & Kitchen,1,87.44,35,Male,Boston,MA,42.3601,-71.0589,53,59,4
TXN-13740,CUST-0008,2025-04-09,Hoodie,Apparel,1,67.23,25,Female,Chicago,IL,41.8781,-87.6298,97,53,5
TXN-11934,CUST-0188,2025-04-10,Hoodie,Apparel,1,57.26,42,Female,Los Angeles,CA,34.0522,-118.2437,60,20,4
TXN-13243,CUST-0189,2025-04-10,Hair Dryer,Beauty & Health,1,99.39,55,Female,New York,NY,40.7128,-74.006,59,40,5
TXN-14002,CUST-0087,2025-04-10,Chef Knife Set,Home & Kitchen,1,148.42,66,Male,Chicago,IL,41.8781,-87.6298,48,16,5
TXN-10615,CUST-0044,2025-04-11,Machine Learning Basics,Books,2,93.98,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-11751,CUST-0408,2025-04-11,Chef Knife Set,Home & Kitchen,2,325.8,43,Male,Miami,FL,25.7617,-80.1918,60,85,5
TXN-13608,CUST-0056,2025-04-11,Designer Jacket,Apparel,2,366.01,41,Male,Austin,TX,30.2672,-97.7431,63,41,5
TXN-11943,CUST-0242,2025-04-12,Smartwatch,Electronics,1,244.74,18,Female,Miami,FL,25.7617,-80.1918,45,24,4
TXN-12455,CUST-0362,2025-04-12,Mug Set,Home & Kitchen,2,56.56,25,Male,Los Angeles,CA,34.0522,-118.2437,58,25,4
TXN-10554,CUST-0290,2025-04-13,Machine Learning Basics,Books,2,83.66,62,Female,Orlando,FL,28.5383,-81.3792,74,57,5
TXN-11786,CUST-0395,2025-04-13,Monitor,Electronics,2,632.4,32,Female,Miami,FL,25.7617,-80.1918,37,59,4
TXN-10087,CUST-0405,2025-04-14,Multivitamins,Beauty & Health,3,75.68,35,Female,Orlando,FL,28.5383,-81.3792,65,20,3
TXN-12193,CUST-0276,2025-04-14,Hoodie,Apparel,3,179.02,18,Male,Austin,TX,30.2672,-97.7431,83,79,5
TXN-11926,CUST-0423,2025-04-15,Chef Knife Set,Home & Kitchen,1,140.05,39,Female,Orlando,FL,28.5383,-81.3792,39,37,4
TXN-14083,CUST-0103,2025-04-15,Monitor,Electronics,2,714.37,52,Male,Boston,MA,42.3601,-71.0589,38,46,4
TXN-11631,CUST-0087,2025-04-16,Hair Dryer,Beauty & Health,3,263.97,66,Male,Chicago,IL,41.8781,-87.6298,48,16,5
TXN-12231,CUST-0390,2025-04-17,Headphones,Electronics,2,274.41,45,Female,Boston,MA,42.3601,-71.0589,36,25,4
TXN-12265,CUST-0166,2025-04-17,Fantasy Novel,Books,1,19.73,60,Male,New York,NY,40.7128,-74.006,47,40,4
TXN-10582,CUST-0281,2025-04-19,Designer Jacket,Apparel,1,186.46,42,Male,Los Angeles,CA,34.0522,-118.2437,92,36,5
TXN-11870,CUST-0089,2025-04-19,Mug Set,Home & Kitchen,2,55.65,27,Female,New York,NY,40.7128,-74.006,52,24,4
TXN-11329,CUST-0149,2025-04-20,Monitor,Electronics,1,364.96,25,Male,Los Angeles,CA,34.0522,-118.2437,25,29,4
TXN-10920,CUST-0486,2025-04-21,Sports T-Shirt,Apparel,2,63.2,48,Female,Los Angeles,CA,34.0522,-118.2437,62,16,5
TXN-12806,CUST-0402,2025-04-21,Hair Dryer,Beauty & Health,1,91.09,49,Male,Chicago,IL,41.8781,-87.6298,43,53,3
TXN-11346,CUST-0186,2025-04-22,Designer Jacket,Apparel,1,172.76,37,Female,San Francisco,CA,37.7749,-122.4194,55,38,4
TXN-11347,CUST-0186,2025-04-22,Sunglasses,Apparel,1,137.67,37,Female,San Francisco,CA,37.7749,-122.4194,55,38,4
TXN-13235,CUST-0134,2025-04-22,Robot Vacuum,Home & Kitchen,2,614.96,48,Male,Boston,MA,42.3601,-71.0589,26,57,4
TXN-13770,CUST-0044,2025-04-22,Headphones,Electronics,3,508.18,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-13548,CUST-0070,2025-04-23,Espresso Machine,Home & Kitchen,1,479.54,31,Male,Seattle,WA,47.6062,-122.3321,73,42,5
TXN-13549,CUST-0070,2025-04-23,Mug Set,Home & Kitchen,1,32.61,31,Male,Seattle,WA,47.6062,-122.3321,73,42,5
TXN-13956,CUST-0278,2025-04-24,Sports T-Shirt,Apparel,2,66.88,26,Male,Miami,FL,25.7617,-80.1918,79,84,5
TXN-12466,CUST-0180,2025-04-25,Monitor,Electronics,2,722.07,44,Female,Miami,FL,25.7617,-80.1918,76,70,5
TXN-13565,CUST-0163,2025-04-25,Multivitamins,Beauty & Health,1,23.24,44,Male,Orlando,FL,28.5383,-81.3792,39,44,5
TXN-12006,CUST-0483,2025-04-26,Hair Dryer,Beauty & Health,3,294.46,22,Male,Seattle,WA,47.6062,-122.3321,108,36,5
TXN-12464,CUST-0477,2025-04-26,Keyboard & Mouse,Electronics,1,77.96,34,Male,San Francisco,CA,37.7749,-122.4194,72,49,3
TXN-12425,CUST-0477,2025-04-27,Air Fryer,Home & Kitchen,1,109.63,34,Male,San Francisco,CA,37.7749,-122.4194,72,49,3
TXN-13898,CUST-0475,2025-04-27,Multivitamins,Beauty & Health,1,25.65,40,Female,Miami,FL,25.7617,-80.1918,62,41,5
TXN-12604,CUST-0412,2025-04-28,Leadership Biography,Books,3,83.59,41,Male,Orlando,FL,28.5383,-81.3792,25,37,4
TXN-13093,CUST-0126,2025-04-28,Blender,Home & Kitchen,3,307.9,27,Female,New York,NY,40.7128,-74.006,104,47,5
TXN-12835,CUST-0183,2025-04-29,Designer Jacket,Apparel,2,339.27,34,Non-binary,Seattle,WA,47.6062,-122.3321,60,59,4
TXN-12836,CUST-0183,2025-04-29,Sunglasses,Apparel,1,126.75,34,Non-binary,Seattle,WA,47.6062,-122.3321,60,59,4
TXN-13571,CUST-0337,2025-04-29,Leadership Biography,Books,1,29.09,36,Female,Houston,TX,29.7604,-95.3698,8,19,4
TXN-10224,CUST-0366,2025-04-30,Chef Knife Set,Home & Kitchen,3,463.25,40,Male,Boston,MA,42.3601,-71.0589,73,62,5
TXN-10362,CUST-0394,2025-04-30,Laptop,Electronics,1,1181.63,42,Female,Boston,MA,42.3601,-71.0589,45,38,5
TXN-11583,CUST-0052,2025-04-30,Jeans,Apparel,2,138.32,32,Male,New York,NY,40.7128,-74.006,28,59,5
TXN-13639,CUST-0346,2025-04-30,Chef Knife Set,Home & Kitchen,2,282.24,42,Male,Chicago,IL,41.8781,-87.6298,51,25,5
TXN-14062,CUST-0333,2025-04-30,Skincare Serum,Beauty & Health,2,121.81,53,Male,Boston,MA,42.3601,-71.0589,55,41,4
TXN-14063,CUST-0333,2025-04-30,Dior Perfume,Beauty & Health,1,105.3,53,Male,Boston,MA,42.3601,-71.0589,55,41,4
TXN-13944,CUST-0285,2025-05-01,Keyboard & Mouse,Electronics,2,150.01,24,Female,San Francisco,CA,37.7749,-122.4194,26,24,4
TXN-13327,CUST-0355,2025-05-02,Mug Set,Home & Kitchen,2,60.08,51,Female,New York,NY,40.7128,-74.006,69,33,4
TXN-10555,CUST-0204,2025-05-03,Jeans,Apparel,1,64.87,31,Female,Miami,FL,25.7617,-80.1918,17,10,3
TXN-10703,CUST-0292,2025-05-03,Headphones,Electronics,1,150.51,29,Female,Chicago,IL,41.8781,-87.6298,44,20,5
TXN-10326,CUST-0084,2025-05-04,Skincare Serum,Beauty & Health,1,64.05,35,Male,Miami,FL,25.7617,-80.1918,25,19,4
TXN-11176,CUST-0036,2025-05-04,Air Fryer,Home & Kitchen,1,119.57,38,Female,Los Angeles,CA,34.0522,-118.2437,55,17,4
TXN-12071,CUST-0169,2025-05-04,Multivitamins,Beauty & Health,2,54.53,18,Male,Houston,TX,29.7604,-95.3698,82,44,5
TXN-14029,CUST-0338,2025-05-04,Leadership Biography,Books,3,97.77,40,Male,Austin,TX,30.2672,-97.7431,66,33,5
TXN-14066,CUST-0094,2025-05-04,Leadership Biography,Books,1,30.07,22,Female,Orlando,FL,28.5383,-81.3792,27,45,4
TXN-11565,CUST-0433,2025-05-05,Designer Jacket,Apparel,1,178.28,37,Male,Miami,FL,25.7617,-80.1918,45,39,4
TXN-12501,CUST-0396,2025-05-05,Self-Improvement Guide,Books,2,35.91,37,Female,Orlando,FL,28.5383,-81.3792,75,15,3
TXN-13594,CUST-0091,2025-05-05,Sports T-Shirt,Apparel,1,30.26,34,Female,New York,NY,40.7128,-74.006,26,3,3
TXN-14040,CUST-0137,2025-05-05,Machine Learning Basics,Books,2,83.49,37,Female,Austin,TX,30.2672,-97.7431,58,23,5
TXN-10668,CUST-0453,2025-05-06,Smartwatch,Electronics,1,261.43,54,Female,San Francisco,CA,37.7749,-122.4194,71,56,4
TXN-11577,CUST-0322,2025-05-06,Chef Knife Set,Home & Kitchen,3,455.5,30,Female,Chicago,IL,41.8781,-87.6298,69,26,4
TXN-13552,CUST-0121,2025-05-06,Sports T-Shirt,Apparel,1,32.7,33,Male,Miami,FL,25.7617,-80.1918,79,53,5
TXN-10025,CUST-0290,2025-05-07,Keyboard & Mouse,Electronics,1,82.86,62,Female,Orlando,FL,28.5383,-81.3792,74,57,5
TXN-10387,CUST-0030,2025-05-07,Skincare Serum,Beauty & Health,1,65.49,36,Male,Seattle,WA,47.6062,-122.3321,28,47,4
TXN-10740,CUST-0428,2025-05-07,Designer Jacket,Apparel,2,328.73,25,Male,Miami,FL,25.7617,-80.1918,65,34,4
TXN-10799,CUST-0352,2025-05-07,Self-Improvement Guide,Books,1,16.33,39,Male,Orlando,FL,28.5383,-81.3792,60,39,4
TXN-12716,CUST-0106,2025-05-07,Keyboard & Mouse,Electronics,3,230.24,28,Female,Orlando,FL,28.5383,-81.3792,53,52,5
TXN-12755,CUST-0387,2025-05-07,Fantasy Novel,Books,1,20.79,31,Male,Boston,MA,42.3601,-71.0589,46,32,4
TXN-11489,CUST-0190,2025-05-08,Smartphone,Electronics,1,760.33,54,Male,Los Angeles,CA,34.0522,-118.2437,29,52,4
TXN-13200,CUST-0398,2025-05-08,Monitor,Electronics,3,1023.86,29,Male,San Francisco,CA,37.7749,-122.4194,50,59,5
TXN-13445,CUST-0396,2025-05-08,Robot Vacuum,Home & Kitchen,2,585.97,37,Female,Orlando,FL,28.5383,-81.3792,75,15,3
TXN-10490,CUST-0422,2025-05-09,Hoodie,Apparel,2,123.9,19,Male,Los Angeles,CA,34.0522,-118.2437,43,36,4
TXN-10867,CUST-0030,2025-05-09,Skincare Serum,Beauty & Health,1,65.2,36,Male,Seattle,WA,47.6062,-122.3321,28,47,4
TXN-10868,CUST-0030,2025-05-09,Dior Perfume,Beauty & Health,1,113.09,36,Male,Seattle,WA,47.6062,-122.3321,28,47,4
TXN-10423,CUST-0330,2025-05-11,Leadership Biography,Books,1,29.51,20,Male,Seattle,WA,47.6062,-122.3321,74,89,4
TXN-12479,CUST-0222,2025-05-11,Laptop,Electronics,1,1191.24,50,Male,Chicago,IL,41.8781,-87.6298,30,55,4
TXN-12737,CUST-0199,2025-05-11,Blender,Home & Kitchen,1,85.82,26,Female,Orlando,FL,28.5383,-81.3792,74,35,3
TXN-11043,CUST-0322,2025-05-12,Air Fryer,Home & Kitchen,1,124.85,30,Female,Chicago,IL,41.8781,-87.6298,69,26,4
TXN-13840,CUST-0186,2025-05-12,Fantasy Novel,Books,1,20.74,37,Female,San Francisco,CA,37.7749,-122.4194,55,38,4
TXN-10723,CUST-0044,2025-05-13,Laptop,Electronics,2,2575.24,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-11469,CUST-0418,2025-05-13,Leadership Biography,Books,2,59.23,18,Female,Boston,MA,42.3601,-71.0589,112,73,4
TXN-11608,CUST-0200,2025-05-13,Robot Vacuum,Home & Kitchen,1,288.1,45,Male,Miami,FL,25.7617,-80.1918,25,40,4
TXN-12951,CUST-0200,2025-05-13,Fantasy Novel,Books,2,41.4,45,Male,Miami,FL,25.7617,-80.1918,25,40,4
